audit_id,created_at_utc,created_at_local,iteration,thesis_id,instrument,direction,strategy_id,confidence_tese_pct,expected_financial_pct,realized_financial_pct,requested_instruments
3405,2026-05-02T05:57:09+00:00,2026-05-02T02:57:09-03:00,528,TH-PRIO3-bullish-7631,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BPAC11,VALE3,PRIO3,ABEV3"
3408,2026-05-02T05:57:32+00:00,2026-05-02T02:57:32-03:00,529,TH-PRIO3-bullish-7207,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RADL3,RAIL3,PRIO3,BPAC11,HAPV3"
3411,2026-05-02T05:58:01+00:00,2026-05-02T02:58:01-03:00,530,TH-HAPV3-bearish-5552,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"ITUB4,HAPV3,RADL3,JBSS3,ABEV3,LREN3,RAIL3"
3414,2026-05-02T05:58:23+00:00,2026-05-02T02:58:23-03:00,531,TH-PRIO3-bullish-6614,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BBAS3,VBBR3,PRIO3,WEGE3"
3417,2026-05-02T05:58:47+00:00,2026-05-02T02:58:47-03:00,532,TH-HAPV3-bearish-13578,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"RENT3,VALE3,JBSS3,HAPV3,BPAC11,ABEV3"
3420,2026-05-02T05:59:11+00:00,2026-05-02T02:59:11-03:00,533,TH-BPAC11-bullish-12799,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"RENT3,RADL3,GGBR4,BPAC11,LREN3"
3423,2026-05-02T05:59:39+00:00,2026-05-02T02:59:39-03:00,534,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,B3SA3,BBAS3,GGBR4,VALE3,ABEV3,RADL3"
3426,2026-05-02T06:00:09+00:00,2026-05-02T03:00:09-03:00,535,TH-PETR4-bullish-15253,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"LREN3,ABEV3,VALE3,PETR4"
3429,2026-05-02T06:00:35+00:00,2026-05-02T03:00:35-03:00,536,TH-RENT3-bullish-16603,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"RADL3,VALE3,BBAS3,CMIG4,RENT3"
3432,2026-05-02T06:01:05+00:00,2026-05-02T03:01:05-03:00,537,TH-BPAC11-bullish-8174,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"CMIG4,B3SA3,VBBR3,BPAC11,GGBR4,RADL3,BBAS3,ABEV3"
3435,2026-05-02T06:01:38+00:00,2026-05-02T03:01:38-03:00,538,TH-PETR4-bullish-15205,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RADL3,BPAC11,BBDC4,VBBR3,PETR4,WEGE3,RAIL3"
3438,2026-05-02T06:02:10+00:00,2026-05-02T03:02:10-03:00,539,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,VBBR3,BBAS3,HAPV3,GGBR4,RENT3,JBSS3,RAIL3"
3441,2026-05-02T06:02:33+00:00,2026-05-02T03:02:33-03:00,540,TH-BPAC11-bullish-4802,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"ITUB4,BPAC11,LREN3,BBDC4,ABEV3"
3444,2026-05-02T06:02:53+00:00,2026-05-02T03:02:53-03:00,541,TH-PRIO3-bullish-4876,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"JBSS3,PRIO3,SUZB3,HAPV3"
3447,2026-05-02T06:03:23+00:00,2026-05-02T03:03:23-03:00,542,TH-PETR4-bullish-11333,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BPAC11,ABEV3,SUZB3,PETR4,BBDC4,VBBR3,ITUB4"
3450,2026-05-02T06:03:47+00:00,2026-05-02T03:03:47-03:00,543,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,BBDC4,RENT3,ABEV3,ITUB4"
3453,2026-05-02T06:04:10+00:00,2026-05-02T03:04:10-03:00,544,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,LREN3,RENT3,BPAC11,JBSS3"
3456,2026-05-02T06:04:36+00:00,2026-05-02T03:04:36-03:00,545,TH-WEGE3-bullish-3499,WEGE3,bullish,BULL_CALL_SPREAD,73.6673,4.0507,5.0827,"WEGE3,VALE3,LREN3,RADL3,VBBR3"
3459,2026-05-02T06:05:03+00:00,2026-05-02T03:05:03-03:00,546,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,PRIO3,RADL3,ITUB4"
3462,2026-05-02T06:05:26+00:00,2026-05-02T03:05:26-03:00,547,TH-SUZB3-bullish-4704,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RENT3,SUZB3,ITUB4,RAIL3,LREN3"
3465,2026-05-02T06:06:03+00:00,2026-05-02T03:06:03-03:00,548,TH-PETR4-bullish-7731,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"LREN3,PETR4,BBAS3,ITUB4,VALE3,SUZB3,JBSS3,RAIL3"
3468,2026-05-02T06:06:24+00:00,2026-05-02T03:06:24-03:00,549,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,GGBR4,WEGE3,BBDC4"
3471,2026-05-02T06:06:53+00:00,2026-05-02T03:06:53-03:00,550,TH-PETR4-bullish-9027,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"GGBR4,VBBR3,PETR4,RENT3,B3SA3,ABEV3"
3474,2026-05-02T06:07:22+00:00,2026-05-02T03:07:22-03:00,551,TH-PETR4-bullish-5840,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BPAC11,PETR4,GGBR4,RAIL3,ITUB4,B3SA3"
3477,2026-05-02T06:07:47+00:00,2026-05-02T03:07:47-03:00,552,TH-HAPV3-bearish-11668,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"JBSS3,BPAC11,CMIG4,HAPV3,SUZB3,GGBR4"
3480,2026-05-02T06:08:08+00:00,2026-05-02T03:08:08-03:00,553,TH-PRIO3-bullish-5265,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"WEGE3,PRIO3,SUZB3,BPAC11"
3483,2026-05-02T06:08:35+00:00,2026-05-02T03:08:35-03:00,554,TH-JBSS3-bullish-7439,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ITUB4,B3SA3,JBSS3,VBBR3,RENT3,CMIG4"
3486,2026-05-02T06:09:09+00:00,2026-05-02T03:09:09-03:00,555,TH-PETR4-bullish-5718,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"SUZB3,PETR4,RENT3,VALE3,ITUB4,BPAC11,BBDC4,HAPV3"
3489,2026-05-02T06:09:44+00:00,2026-05-02T03:09:44-03:00,556,TH-PETR4-bullish-6803,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ABEV3,PETR4,JBSS3,ITUB4,VBBR3,RENT3,LREN3,RAIL3"
3492,2026-05-02T06:10:18+00:00,2026-05-02T03:10:18-03:00,557,TH-PETR4-bullish-10655,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PRIO3,BBDC4,PETR4,JBSS3,VALE3,B3SA3,BPAC11"
3495,2026-05-02T06:10:45+00:00,2026-05-02T03:10:45-03:00,558,TH-PETR4-bullish-14303,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RENT3,ITUB4,BPAC11,PETR4,RAIL3"
3498,2026-05-02T06:11:05+00:00,2026-05-02T03:11:05-03:00,559,TH-SUZB3-bullish-11042,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"VALE3,B3SA3,CMIG4,SUZB3"
3501,2026-05-02T06:11:33+00:00,2026-05-02T03:11:33-03:00,560,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,SUZB3,CMIG4,WEGE3,RENT3,B3SA3,BPAC11,ABEV3"
3504,2026-05-02T06:12:02+00:00,2026-05-02T03:12:02-03:00,561,TH-HAPV3-bearish-9772,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"BBAS3,WEGE3,HAPV3,RADL3,B3SA3,ITUB4,RAIL3"
3507,2026-05-02T06:12:21+00:00,2026-05-02T03:12:21-03:00,562,TH-HAPV3-bearish-10236,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"VALE3,RAIL3,BPAC11,HAPV3"
3510,2026-05-02T06:12:58+00:00,2026-05-02T03:12:58-03:00,563,TH-PETR4-bullish-17522,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBDC4,VBBR3,CMIG4,WEGE3,PETR4,PRIO3,LREN3"
3513,2026-05-02T06:13:24+00:00,2026-05-02T03:13:24-03:00,564,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,SUZB3,JBSS3,BPAC11,HAPV3"
3516,2026-05-02T06:13:51+00:00,2026-05-02T03:13:51-03:00,565,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,LREN3,RAIL3,BBAS3,JBSS3,VBBR3,CMIG4"
3519,2026-05-02T06:14:22+00:00,2026-05-02T03:14:22-03:00,566,TH-PETR4-bullish-11117,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBDC4,ABEV3,PETR4,VBBR3,HAPV3,ITUB4,CMIG4"
3522,2026-05-02T06:14:44+00:00,2026-05-02T03:14:44-03:00,567,TH-HAPV3-bearish-15252,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"B3SA3,ABEV3,BBDC4,RENT3,HAPV3"
3525,2026-05-02T06:15:17+00:00,2026-05-02T03:15:17-03:00,568,TH-HAPV3-bearish-23366,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"RADL3,CMIG4,RENT3,VBBR3,ITUB4,BBDC4,HAPV3,LREN3"
3528,2026-05-02T06:15:39+00:00,2026-05-02T03:15:39-03:00,569,TH-BPAC11-bullish-13305,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"WEGE3,BBDC4,VALE3,BPAC11"
3531,2026-05-02T06:15:58+00:00,2026-05-02T03:15:58-03:00,570,TH-BPAC11-bullish-10155,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"B3SA3,WEGE3,ABEV3,BPAC11"
3534,2026-05-02T06:16:30+00:00,2026-05-02T03:16:30-03:00,571,TH-PRIO3-bullish-5386,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BBDC4,PRIO3,JBSS3,LREN3,BBAS3,WEGE3,B3SA3"
3537,2026-05-02T06:17:00+00:00,2026-05-02T03:17:00-03:00,572,TH-PETR4-bullish-7751,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"ITUB4,PETR4,PRIO3,LREN3,JBSS3"
3540,2026-05-02T06:17:34+00:00,2026-05-02T03:17:34-03:00,573,TH-PETR4-bullish-21374,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"GGBR4,ITUB4,BPAC11,ABEV3,RADL3,PETR4,SUZB3"
3543,2026-05-02T06:18:03+00:00,2026-05-02T03:18:03-03:00,574,TH-SUZB3-bullish-7057,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"RAIL3,LREN3,SUZB3,BBAS3,ITUB4,VALE3,CMIG4"
3546,2026-05-02T06:18:25+00:00,2026-05-02T03:18:25-03:00,575,TH-BBAS3-bullish-11856,BBAS3,bullish,BULL_CALL_SPREAD,72.5393,3.9244,2.8035,"BBDC4,ABEV3,BBAS3,VALE3"
3549,2026-05-02T06:18:57+00:00,2026-05-02T03:18:57-03:00,576,TH-PETR4-bullish-24444,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"GGBR4,B3SA3,BPAC11,JBSS3,BBAS3,WEGE3,PETR4"
3552,2026-05-02T06:19:21+00:00,2026-05-02T03:19:21-03:00,577,TH-JBSS3-bullish-5331,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ITUB4,JBSS3,BBDC4,RADL3,B3SA3"
3555,2026-05-02T06:19:45+00:00,2026-05-02T03:19:45-03:00,578,TH-BPAC11-bullish-0565,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"BPAC11,VALE3,B3SA3,BBAS3,ABEV3,RAIL3"
3558,2026-05-02T06:20:21+00:00,2026-05-02T03:20:21-03:00,579,TH-PETR4-bullish-24354,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"CMIG4,BBDC4,GGBR4,JBSS3,BBAS3,PETR4,B3SA3"
3561,2026-05-02T06:20:49+00:00,2026-05-02T03:20:49-03:00,580,TH-PRIO3-bullish-5307,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"GGBR4,PRIO3,RAIL3,ITUB4,WEGE3,JBSS3"
3564,2026-05-02T06:21:11+00:00,2026-05-02T03:21:11-03:00,581,TH-RENT3-bullish-8647,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"CMIG4,BBDC4,RENT3,RAIL3"
3567,2026-05-02T06:21:42+00:00,2026-05-02T03:21:42-03:00,582,TH-PETR4-bullish-22711,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"HAPV3,BBDC4,B3SA3,SUZB3,WEGE3,BBAS3,PETR4"
3570,2026-05-02T06:22:07+00:00,2026-05-02T03:22:07-03:00,583,TH-RAIL3-bullish-12747,RAIL3,bullish,BULL_CALL_SPREAD,70.2554,3.6686,5.4,"WEGE3,BBDC4,LREN3,RAIL3,CMIG4"
3573,2026-05-02T06:22:40+00:00,2026-05-02T03:22:40-03:00,584,TH-PETR4-bullish-16938,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"JBSS3,CMIG4,ABEV3,B3SA3,PETR4,RADL3,LREN3"
3576,2026-05-02T06:23:04+00:00,2026-05-02T03:23:04-03:00,585,TH-JBSS3-bullish-1094,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"JBSS3,VALE3,LREN3,ITUB4,CMIG4"
3579,2026-05-02T06:23:32+00:00,2026-05-02T03:23:32-03:00,586,TH-HAPV3-bearish-5550,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"GGBR4,HAPV3,RENT3,VBBR3,BBAS3,CMIG4,JBSS3"
3582,2026-05-02T06:23:59+00:00,2026-05-02T03:23:59-03:00,587,TH-HAPV3-bearish-2593,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"VBBR3,HAPV3,BBAS3,GGBR4,RENT3,LREN3"
3585,2026-05-02T06:24:23+00:00,2026-05-02T03:24:23-03:00,588,TH-RAIL3-bullish-15955,RAIL3,bullish,BULL_CALL_SPREAD,70.2554,3.6686,5.4,"VALE3,WEGE3,LREN3,ABEV3,RAIL3"
3588,2026-05-02T06:24:59+00:00,2026-05-02T03:24:59-03:00,589,TH-PETR4-bullish-17197,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"SUZB3,BBDC4,HAPV3,RADL3,VBBR3,PETR4,CMIG4,GGBR4"
3591,2026-05-02T06:25:25+00:00,2026-05-02T03:25:25-03:00,590,TH-JBSS3-bullish-5408,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"BBDC4,JBSS3,VALE3,RENT3,LREN3"
3594,2026-05-02T06:25:47+00:00,2026-05-02T03:25:47-03:00,591,TH-JBSS3-bullish-13316,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"RENT3,CMIG4,RADL3,JBSS3"
3597,2026-05-02T06:26:20+00:00,2026-05-02T03:26:20-03:00,592,TH-HAPV3-bearish-28143,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"RENT3,VALE3,BPAC11,ABEV3,CMIG4,BBDC4,LREN3,HAPV3"
3600,2026-05-02T06:26:43+00:00,2026-05-02T03:26:43-03:00,593,TH-SUZB3-bullish-8930,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"LREN3,GGBR4,SUZB3,CMIG4"
3603,2026-05-02T06:27:05+00:00,2026-05-02T03:27:05-03:00,594,TH-RENT3-bullish-0110,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"RENT3,ABEV3,VALE3,VBBR3"
3606,2026-05-02T06:27:30+00:00,2026-05-02T03:27:30-03:00,595,TH-PRIO3-bullish-9535,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RENT3,ITUB4,PRIO3,HAPV3,RAIL3"
3609,2026-05-02T06:27:55+00:00,2026-05-02T03:27:55-03:00,596,TH-PRIO3-bullish-15681,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RAIL3,RENT3,JBSS3,LREN3,PRIO3"
3612,2026-05-02T06:28:27+00:00,2026-05-02T03:28:27-03:00,597,TH-PETR4-bullish-18104,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BPAC11,ITUB4,CMIG4,JBSS3,PETR4,BBDC4"
3615,2026-05-02T06:29:02+00:00,2026-05-02T03:29:02-03:00,598,TH-B3SA3-bearish-20823,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"BBAS3,CMIG4,RADL3,BBDC4,VALE3,B3SA3,ITUB4,LREN3"
3618,2026-05-02T06:29:36+00:00,2026-05-02T03:29:36-03:00,599,TH-PRIO3-bullish-2350,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"VBBR3,PRIO3,ITUB4,JBSS3,LREN3,RAIL3,RENT3,BBDC4"
3621,2026-05-02T06:30:05+00:00,2026-05-02T03:30:05-03:00,600,TH-PRIO3-bullish-11969,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"B3SA3,CMIG4,SUZB3,RAIL3,PRIO3,RADL3,GGBR4"
3624,2026-05-02T06:30:41+00:00,2026-05-02T03:30:41-03:00,601,TH-PETR4-bullish-25035,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"LREN3,VBBR3,RADL3,RENT3,JBSS3,CMIG4,PETR4"
3627,2026-05-02T06:31:03+00:00,2026-05-02T03:31:03-03:00,602,TH-PRIO3-bullish-11632,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"LREN3,B3SA3,GGBR4,PRIO3"
3630,2026-05-02T06:31:28+00:00,2026-05-02T03:31:28-03:00,603,TH-PRIO3-bullish-9531,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"VALE3,RENT3,PRIO3,SUZB3,RADL3"
3633,2026-05-02T06:31:52+00:00,2026-05-02T03:31:52-03:00,604,TH-JBSS3-bullish-5320,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"RENT3,JBSS3,LREN3,B3SA3,BBAS3"
3636,2026-05-02T06:32:24+00:00,2026-05-02T03:32:24-03:00,605,TH-JBSS3-bullish-17884,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"RAIL3,BBDC4,VALE3,RADL3,B3SA3,JBSS3,WEGE3,BBAS3"
3639,2026-05-02T06:32:46+00:00,2026-05-02T03:32:46-03:00,606,TH-JBSS3-bullish-8647,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"ABEV3,BBAS3,JBSS3,GGBR4"
3642,2026-05-02T06:33:22+00:00,2026-05-02T03:33:22-03:00,607,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,RAIL3,BPAC11,ABEV3,SUZB3,VALE3,LREN3,PRIO3"
3645,2026-05-02T06:33:52+00:00,2026-05-02T03:33:52-03:00,608,TH-PETR4-bullish-11335,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"LREN3,BPAC11,VBBR3,PETR4,RENT3,PRIO3"
3648,2026-05-02T06:34:31+00:00,2026-05-02T03:34:31-03:00,609,TH-PETR4-bullish-22750,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"RENT3,WEGE3,PRIO3,RADL3,LREN3,PETR4,ITUB4,ABEV3"
3651,2026-05-02T06:34:53+00:00,2026-05-02T03:34:53-03:00,610,TH-SUZB3-bullish-12235,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"VALE3,ABEV3,GGBR4,SUZB3"
3654,2026-05-02T06:35:26+00:00,2026-05-02T03:35:26-03:00,611,TH-PRIO3-bullish-1072,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"PRIO3,LREN3,VALE3,WEGE3"
3657,2026-05-02T06:36:05+00:00,2026-05-02T03:36:05-03:00,612,TH-PRIO3-bullish-18113,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"RENT3,ITUB4,BBAS3,BBDC4,PRIO3,VALE3,RADL3,SUZB3"
3660,2026-05-02T06:36:25+00:00,2026-05-02T03:36:25-03:00,613,TH-RAIL3-bullish-1301,RAIL3,bullish,BULL_CALL_SPREAD,70.2554,3.6686,5.4,"VBBR3,RAIL3,ITUB4,BBDC4"
3663,2026-05-02T06:36:52+00:00,2026-05-02T03:36:52-03:00,614,TH-PETR4-bullish-10032,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"SUZB3,BBDC4,PETR4,CMIG4"
3666,2026-05-02T06:37:15+00:00,2026-05-02T03:37:15-03:00,615,TH-PRIO3-bullish-9113,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"JBSS3,ITUB4,PRIO3,HAPV3,B3SA3"
3669,2026-05-02T06:37:37+00:00,2026-05-02T03:37:37-03:00,616,TH-JBSS3-bullish-7419,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"LREN3,B3SA3,JBSS3,RADL3"
3672,2026-05-02T06:38:05+00:00,2026-05-02T03:38:05-03:00,617,TH-PRIO3-bullish-4464,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"VBBR3,HAPV3,PRIO3,JBSS3,BBDC4,RAIL3,B3SA3"
3675,2026-05-02T06:38:25+00:00,2026-05-02T03:38:25-03:00,618,TH-SUZB3-bullish-0478,SUZB3,bullish,BULL_CALL_SPREAD,71.2861,3.784,-0.3576,"SUZB3,RAIL3,CMIG4,WEGE3"
3678,2026-05-02T06:38:53+00:00,2026-05-02T03:38:53-03:00,619,TH-PRIO3-bullish-18925,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"BBAS3,B3SA3,RENT3,SUZB3,RADL3,VBBR3,PRIO3"
3681,2026-05-02T06:39:22+00:00,2026-05-02T03:39:22-03:00,620,TH-HAPV3-bearish-16670,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"RAIL3,ABEV3,WEGE3,VALE3,VBBR3,HAPV3,RADL3"
3684,2026-05-02T06:39:52+00:00,2026-05-02T03:39:52-03:00,621,TH-PRIO3-bullish-20569,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"GGBR4,RAIL3,ITUB4,HAPV3,BPAC11,CMIG4,PRIO3"
3687,2026-05-02T06:40:21+00:00,2026-05-02T03:40:21-03:00,622,TH-BPAC11-bullish-20882,BPAC11,bullish,BULL_CALL_SPREAD,71.3538,3.7916,-2.2,"GGBR4,ITUB4,VALE3,RENT3,B3SA3,VBBR3,BPAC11"
3690,2026-05-02T06:40:50+00:00,2026-05-02T03:40:50-03:00,623,TH-PRIO3-bullish-17154,PRIO3,bullish,BULL_CALL_SPREAD,72.5161,3.9218,5.4,"VALE3,VBBR3,B3SA3,RENT3,ITUB4,PRIO3,HAPV3"
3693,2026-05-02T06:41:18+00:00,2026-05-02T03:41:18-03:00,624,TH-PETR4-bullish-3514,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"PETR4,JBSS3,ITUB4,BBDC4"
3696,2026-05-02T06:41:55+00:00,2026-05-02T03:41:55-03:00,625,TH-PETR4-bullish-12019,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"SUZB3,B3SA3,WEGE3,PETR4,HAPV3,JBSS3,BBAS3,RADL3"
3699,2026-05-02T06:42:19+00:00,2026-05-02T03:42:19-03:00,626,TH-PETR4-bullish-14082,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"LREN3,ITUB4,HAPV3,PETR4"
3702,2026-05-02T06:42:50+00:00,2026-05-02T03:42:50-03:00,627,TH-B3SA3-bearish-20603,B3SA3,bearish,BEAR_PUT_SPREAD,70.2572,3.6688,4.1816,"RAIL3,CMIG4,WEGE3,BBDC4,VBBR3,LREN3,B3SA3"
3705,2026-05-02T06:43:20+00:00,2026-05-02T03:43:20-03:00,628,TH-PETR4-bullish-7778,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,PETR4,ITUB4,BBDC4"
3708,2026-05-02T06:43:44+00:00,2026-05-02T03:43:44-03:00,629,TH-PETR4-bullish-7778,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"BBAS3,PETR4,ABEV3,HAPV3"
3711,2026-05-02T06:44:06+00:00,2026-05-02T03:44:06-03:00,630,TH-HAPV3-bearish-1315,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"HAPV3,RENT3,VBBR3,VALE3"
3714,2026-05-02T06:44:36+00:00,2026-05-02T03:44:36-03:00,631,TH-JBSS3-bullish-1094,JBSS3,bullish,BULL_CALL_SPREAD,71.172,3.7713,5.4,"JBSS3,GGBR4,RAIL3,VALE3,RENT3,ITUB4"
3717,2026-05-02T06:45:11+00:00,2026-05-02T03:45:11-03:00,632,TH-RENT3-bullish-14972,RENT3,bullish,BULL_CALL_SPREAD,70.5084,3.6969,-1.383,"BBDC4,LREN3,CMIG4,B3SA3,RENT3,ABEV3,VBBR3,VALE3"
3720,2026-05-02T06:45:45+00:00,2026-05-02T03:45:45-03:00,633,TH-PETR4-bullish-24961,PETR4,bullish,BULL_CALL_SPREAD,80.5787,4.8248,3.1405,"SUZB3,BBAS3,WEGE3,BPAC11,CMIG4,ITUB4,PETR4"
3723,2026-05-02T06:46:16+00:00,2026-05-02T03:46:16-03:00,634,TH-HAPV3-bearish-9170,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"SUZB3,RAIL3,ABEV3,HAPV3,RADL3,BBDC4,VALE3,BBAS3"
3726,2026-05-02T06:46:37+00:00,2026-05-02T03:46:37-03:00,635,TH-HAPV3-bearish-7450,HAPV3,bearish,BEAR_PUT_SPREAD,72.3877,3.9074,5.2,"RAIL3,RADL3,HAPV3,ABEV3,VALE3"
